metric,plugin
cpu_steal,ganglia_pub
cpu_system,ganglia_pub
cpu_user,ganglia_pub
cpu_wio,ganglia_pub
disk_free,ganglia_pub
disk_total,ganglia_pub
gexec,ganglia_pub
load_fifteen,ganglia_pub
load_five,ganglia_pub
load_one,ganglia_pub
machine_type,ganglia_pub
mem_buffers,ganglia_pub
mem_cached,ganglia_pub
mem_free,ganglia_pub
mem_shared,ganglia_pub
mem_total,ganglia_pub
os_name,ganglia_pub
os_release,ganglia_pub
part_max_used,ganglia_pub
pkts_in,ganglia_pub
pkts_out,ganglia_pub
proc_run,ganglia_pub
proc_total,ganglia_pub
swap_free,ganglia_pub
swap_total,ganglia_pub
0_0,ipmi_pub
ambient,ipmi_pub
dimm0_temp,ipmi_pub
dimm10_temp,ipmi_pub
dimm11_temp,ipmi_pub
dimm12_temp,ipmi_pub
dimm13_temp,ipmi_pub
dimm14_temp,ipmi_pub
dimm15_temp,ipmi_pub
dimm1_temp,ipmi_pub
dimm2_temp,ipmi_pub
dimm3_temp,ipmi_pub
dimm4_temp,ipmi_pub
dimm5_temp,ipmi_pub
dimm6_temp,ipmi_pub
dimm7_temp,ipmi_pub
dimm8_temp,ipmi_pub
dimm9_temp,ipmi_pub
fan0_0,ipmi_pub
fan0_1,ipmi_pub
fan1_0,ipmi_pub
fan1_1,ipmi_pub
fan2_0,ipmi_pub
fan2_1,ipmi_pub
fan3_0,ipmi_pub
fan3_1,ipmi_pub
fan_disk_power,ipmi_pub
gpu0_core_temp,ipmi_pub
gpu0_mem_temp,ipmi_pub
gpu1_core_temp,ipmi_pub
gpu1_mem_temp,ipmi_pub
gpu3_core_temp,ipmi_pub
gpu3_mem_temp,ipmi_pub
gpu4_core_temp,ipmi_pub
gpu4_mem_temp,ipmi_pub
gv100card0,ipmi_pub
gv100card1,ipmi_pub
gv100card3,ipmi_pub
gv100card4,ipmi_pub
p0_core0_temp,ipmi_pub
p0_core10_temp,ipmi_pub
p0_core11_temp,ipmi_pub
p0_core12_temp,ipmi_pub
p0_core13_temp,ipmi_pub
p0_core14_temp,ipmi_pub
p0_core15_temp,ipmi_pub
p0_core16_temp,ipmi_pub
p0_core17_temp,ipmi_pub
p0_core18_temp,ipmi_pub
p0_core19_temp,ipmi_pub
p0_core1_temp,ipmi_pub
p0_core20_temp,ipmi_pub
p0_core21_temp,ipmi_pub
p0_core22_temp,ipmi_pub
p0_core23_temp,ipmi_pub
p0_core2_temp,ipmi_pub
p0_core3_temp,ipmi_pub
p0_core4_temp,ipmi_pub
p0_core5_temp,ipmi_pub
p0_core6_temp,ipmi_pub
p0_core7_temp,ipmi_pub
p0_core8_temp,ipmi_pub
p0_core9_temp,ipmi_pub
p0_io_power,ipmi_pub
p0_mem_power,ipmi_pub
p0_power,ipmi_pub
p0_vdd_temp,ipmi_pub
p1_core0_temp,ipmi_pub
p1_core10_temp,ipmi_pub
p1_core11_temp,ipmi_pub
p1_core12_temp,ipmi_pub
p1_core13_temp,ipmi_pub
p1_core14_temp,ipmi_pub
p1_core15_temp,ipmi_pub
p1_core16_temp,ipmi_pub
p1_core17_temp,ipmi_pub
p1_core18_temp,ipmi_pub
p1_core19_temp,ipmi_pub
p1_core1_temp,ipmi_pub
p1_core20_temp,ipmi_pub
p1_core21_temp,ipmi_pub
p1_core22_temp,ipmi_pub
p1_core23_temp,ipmi_pub
p1_core2_temp,ipmi_pub
p1_core3_temp,ipmi_pub
p1_core4_temp,ipmi_pub
p1_core5_temp,ipmi_pub
p1_core6_temp,ipmi_pub
p1_core7_temp,ipmi_pub
p1_core8_temp,ipmi_pub
p1_core9_temp,ipmi_pub
p1_io_power,ipmi_pub
p1_mem_power,ipmi_pub
p1_power,ipmi_pub
p1_vdd_temp,ipmi_pub
pcie,ipmi_pub
ps0_input_power,ipmi_pub
ps0_input_voltag,ipmi_pub
ps0_output_curre,ipmi_pub
ps0_output_volta,ipmi_pub
ps1_input_power,ipmi_pub
ps1_input_voltag,ipmi_pub
ps1_output_curre,ipmi_pub
ps1_output_volta,ipmi_pub
total_power,ipmi_pub
hostscheduleddowtimecomments,nagios_pub
plugin_output,nagios_pub
state,nagios_pub
Actual_Return_Air_Temperature_Set_Point,vertiv_pub
Actual_Return_Humidity_Set_Point,vertiv_pub
Adjusted_Humidity,vertiv_pub
Compressor_Utilization,vertiv_pub
Dehumidifier_Utilization,vertiv_pub
Ext_Air_Sensor_A_Humidity,vertiv_pub
Ext_Air_Sensor_A_Temperature,vertiv_pub
Ext_Air_Sensor_B_Humidity,vertiv_pub
Ext_Air_Sensor_B_Temperature,vertiv_pub
Ext_Air_Sensor_C_Humidity,vertiv_pub
Ext_Air_Sensor_C_Temperature,vertiv_pub
Fan_Speed,vertiv_pub
Filter_Pressure_Drop,vertiv_pub
Free_Cooling_Fluid_Temperature,vertiv_pub
Free_Cooling_Status,vertiv_pub
Free_Cooling_Valve_Open_Position,vertiv_pub
Hot_Water___Hot_Gas_Valve_Open_Position,vertiv_pub
Humidifier_Utilization,vertiv_pub
Humidity_Set_Point,vertiv_pub
Reheat_Utilization,vertiv_pub
Return_Air_Temperature,vertiv_pub
Return_Humidity,vertiv_pub
Supply_Air_Temperature,vertiv_pub
Supply_Air_Temperature_Set_Point,vertiv_pub
Underflow_Static_Pressure,vertiv_pub
Alm_TY141,schneider_pub
PLC_PLC_Q101.Abilita_inverter,schneider_pub
PLC_PLC_Q101.Abilita_valvola1,schneider_pub
PLC_PLC_Q101.Abilita_valvola2,schneider_pub
PLC_PLC_Q101.Allarme_on,schneider_pub
PLC_PLC_Q101.Allarme_presente,schneider_pub
PLC_PLC_Q101.Alm_inverter_p101,schneider_pub
PLC_PLC_Q101.Alm_inverter_p102,schneider_pub
PLC_PLC_Q101.Alm_inverter_p103,schneider_pub
PLC_PLC_Q101.Alm_inverter_p104,schneider_pub
PLC_PLC_Q101.Alm_max_portata,schneider_pub
PLC_PLC_Q101.Alm_max_t_mandata,schneider_pub
PLC_PLC_Q101.Alm_max_t_ritorno,schneider_pub
PLC_PLC_Q101.Alm_min_portata,schneider_pub
PLC_PLC_Q101.Alm_min_t_mandata,schneider_pub
PLC_PLC_Q101.Alm_nostart_p101,schneider_pub
PLC_PLC_Q101.Alm_nostart_p102,schneider_pub
PLC_PLC_Q101.Alm_nostart_p103,schneider_pub
PLC_PLC_Q101.Alm_nostart_p104,schneider_pub
PLC_PLC_Q101.Alm_w1,schneider_pub
PLC_PLC_Q101.Cmd_valvola_1,schneider_pub
PLC_PLC_Q101.Cmd_valvola_2,schneider_pub
PLC_PLC_Q101.Delta_temp,schneider_pub
PLC_PLC_Q101.Diff_minuti_cavedio,schneider_pub
PLC_PLC_Q101.Diff_minuti_quadro,schneider_pub
PLC_PLC_Q101.Diff_minuti_sala,schneider_pub
PLC_PLC_Q101.In_marcia_p101,schneider_pub
PLC_PLC_Q101.In_marcia_p102,schneider_pub
PLC_PLC_Q101.In_marcia_p103,schneider_pub
PLC_PLC_Q101.In_marcia_p104,schneider_pub
PLC_PLC_Q101.Kp_pid_pompe,schneider_pub
PLC_PLC_Q101.Kp_pid_valvole,schneider_pub
PLC_PLC_Q101.Manuale_p101,schneider_pub
PLC_PLC_Q101.Manuale_p102,schneider_pub
PLC_PLC_Q101.Manuale_p103,schneider_pub
PLC_PLC_Q101.Manuale_p104,schneider_pub
PLC_PLC_Q101.Manuale_ty141,schneider_pub
PLC_PLC_Q101.Manuale_ty142,schneider_pub
PLC_PLC_Q101.Max_ana_out_ty141,schneider_pub
PLC_PLC_Q101.Max_ana_out_ty142,schneider_pub
PLC_PLC_Q101.Max_ana_portata1,schneider_pub
PLC_PLC_Q101.Max_ana_portata2,schneider_pub
PLC_PLC_Q101.Max_ana_pos_ty141,schneider_pub
PLC_PLC_Q101.Max_ana_pos_ty142,schneider_pub
PLC_PLC_Q101.Max_portata,schneider_pub
PLC_PLC_Q101.Max_t_mandata,schneider_pub
PLC_PLC_Q101.Max_t_ritorno,schneider_pub
PLC_PLC_Q101.Max_visi_portata2,schneider_pub
PLC_PLC_Q101.Max_visu_portata1,schneider_pub
PLC_PLC_Q101.Min_ana_out_ty141,schneider_pub
PLC_PLC_Q101.Min_ana_out_ty142,schneider_pub
PLC_PLC_Q101.Min_ana_portata1,schneider_pub
PLC_PLC_Q101.Min_ana_portata2,schneider_pub
PLC_PLC_Q101.Min_ana_pos_ty141,schneider_pub
PLC_PLC_Q101.Min_ana_pos_ty142,schneider_pub
PLC_PLC_Q101.Min_lavoro_p101,schneider_pub
PLC_PLC_Q101.Min_lavoro_p102,schneider_pub
PLC_PLC_Q101.Min_lavoro_p103,schneider_pub
PLC_PLC_Q101.Min_lavoro_p104,schneider_pub
PLC_PLC_Q101.Min_lavoro_quadro,schneider_pub
PLC_PLC_Q101.Min_out_pid_pompe,schneider_pub
PLC_PLC_Q101.Min_out_pid_valv,schneider_pub
PLC_PLC_Q101.Min_parz_p101,schneider_pub
PLC_PLC_Q101.Min_parz_p102,schneider_pub
PLC_PLC_Q101.Min_parz_p103,schneider_pub
PLC_PLC_Q101.Min_parz_p104,schneider_pub
PLC_PLC_Q101.Min_parziali_p101,schneider_pub
PLC_PLC_Q101.Min_parziali_p102,schneider_pub
PLC_PLC_Q101.Min_parziali_p103,schneider_pub
PLC_PLC_Q101.Min_parziali_p104,schneider_pub
PLC_PLC_Q101.Min_parziali_quadro,schneider_pub
PLC_PLC_Q101.Min_portata,schneider_pub
PLC_PLC_Q101.Min_t_mandata,schneider_pub
PLC_PLC_Q101.Min_vel_pompe,schneider_pub
PLC_PLC_Q101.Min_visu_portata1,schneider_pub
PLC_PLC_Q101.Min_visu_portata2,schneider_pub
PLC_PLC_Q101.Ore_lavoro_p101,schneider_pub
PLC_PLC_Q101.Ore_lavoro_p102,schneider_pub
PLC_PLC_Q101.Ore_lavoro_p103,schneider_pub
PLC_PLC_Q101.Ore_lavoro_p104,schneider_pub
PLC_PLC_Q101.Ore_parziali_p101,schneider_pub
PLC_PLC_Q101.Ore_parziali_p102,schneider_pub
PLC_PLC_Q101.Ore_parziali_p103,schneider_pub
PLC_PLC_Q101.Ore_parziali_p104,schneider_pub
PLC_PLC_Q101.Out_pid_pompe,schneider_pub
PLC_PLC_Q101.Out_pid_val,schneider_pub
PLC_PLC_Q101.P101_fault,schneider_pub
PLC_PLC_Q101.P101_in_marcia,schneider_pub
PLC_PLC_Q101.P102_fault,schneider_pub
PLC_PLC_Q101.P102_in_marcia,schneider_pub
PLC_PLC_Q101.P103_fault,schneider_pub
PLC_PLC_Q101.P103_in_marcia,schneider_pub
PLC_PLC_Q101.P104_fault,schneider_pub
PLC_PLC_Q101.P104_in_marcia,schneider_pub
PLC_PLC_Q101.Pb_arresto_p101,schneider_pub
PLC_PLC_Q101.Pb_arresto_p102,schneider_pub
PLC_PLC_Q101.Pb_arresto_p103,schneider_pub
PLC_PLC_Q101.Pb_arresto_p104,schneider_pub
PLC_PLC_Q101.Pb_marcia_p101,schneider_pub
PLC_PLC_Q101.Pb_marcia_p102,schneider_pub
PLC_PLC_Q101.Pb_marcia_p103,schneider_pub
PLC_PLC_Q101.Pb_marcia_p104,schneider_pub
PLC_PLC_Q101.Portata_1,schneider_pub
PLC_PLC_Q101.Portata_1_hmi,schneider_pub
PLC_PLC_Q101.Portata_2,schneider_pub
PLC_PLC_Q101.Portata_2_hmi,schneider_pub
PLC_PLC_Q101.Portata_attiva,schneider_pub
PLC_PLC_Q101.Pos_valvola1,schneider_pub
PLC_PLC_Q101.Pos_valvola_2,schneider_pub
PLC_PLC_Q101.Posizione_ty141,schneider_pub
PLC_PLC_Q101.Posizione_ty142,schneider_pub
PLC_PLC_Q101.Rif_auto_attivo,schneider_pub
PLC_PLC_Q101.Rif_auto_p101,schneider_pub
PLC_PLC_Q101.Rif_auto_p102,schneider_pub
PLC_PLC_Q101.Rif_auto_ty141,schneider_pub
PLC_PLC_Q101.Rif_auto_ty142,schneider_pub
PLC_PLC_Q101.Rif_inverter,schneider_pub
PLC_PLC_Q101.Rif_man_p101,schneider_pub
PLC_PLC_Q101.Rif_man_p102,schneider_pub
PLC_PLC_Q101.Rif_man_ty141,schneider_pub
PLC_PLC_Q101.Rif_man_ty142,schneider_pub
PLC_PLC_Q101.Sel_misuratore,schneider_pub
PLC_PLC_Q101.Set_man_pid_pompe,schneider_pub
PLC_PLC_Q101.Set_man_pid_valv,schneider_pub
PLC_PLC_Q101.Set_temperatura,schneider_pub
PLC_PLC_Q101.Start_impianto,schneider_pub
PLC_PLC_Q101.Start_p101,schneider_pub
PLC_PLC_Q101.Start_p102,schneider_pub
PLC_PLC_Q101.Start_p103,schneider_pub
PLC_PLC_Q101.Start_p104,schneider_pub
PLC_PLC_Q101.Stato_p101,schneider_pub
PLC_PLC_Q101.Stato_p102,schneider_pub
PLC_PLC_Q101.Stato_p103,schneider_pub
PLC_PLC_Q101.Stato_p104,schneider_pub
PLC_PLC_Q101.Stato_quadro,schneider_pub
PLC_PLC_Q101.Status_w1,schneider_pub
PLC_PLC_Q101.Status_w2,schneider_pub
PLC_PLC_Q101.T_mandata_hmi,schneider_pub
PLC_PLC_Q101.T_ritorno_hmi,schneider_pub
PLC_PLC_Q101.T_scambio_cavedio,schneider_pub
PLC_PLC_Q101.T_scambio_quadri,schneider_pub
PLC_PLC_Q101.T_scambio_sala,schneider_pub
PLC_PLC_Q101.Td_pid_pompe,schneider_pub
PLC_PLC_Q101.Td_pid_valvole,schneider_pub
PLC_PLC_Q101.Temp_mandata,schneider_pub
PLC_PLC_Q101.Temp_ritorno,schneider_pub
PLC_PLC_Q101.Ti_pid_pompe,schneider_pub
PLC_PLC_Q101.Ti_pid_valvole,schneider_pub
PLC_PLC_Q101.V_min_rem_cavedio,schneider_pub
PLC_PLC_Q101.V_min_rem_quadro,schneider_pub
PLC_PLC_Q101.V_min_rem_sala,schneider_pub
PLC_PLC_Q101.V_ore_parz_p101,schneider_pub
PLC_PLC_Q101.V_ore_parz_p102,schneider_pub
PLC_PLC_Q101.V_ore_parz_p103,schneider_pub
PLC_PLC_Q101.V_ore_parz_p104,schneider_pub
PLC_PLC_Q101.V_ore_parz_quadro,schneider_pub
PLC_PLC_Q101.V_ore_rem_cavedio,schneider_pub
PLC_PLC_Q101.V_ore_rem_quadro,schneider_pub
PLC_PLC_Q101.V_ore_rem_sala,schneider_pub
PLC_PLC_Q101.V_ore_tot_p101,schneider_pub
PLC_PLC_Q101.V_ore_tot_p102,schneider_pub
PLC_PLC_Q101.V_ore_tot_p103,schneider_pub
PLC_PLC_Q101.V_ore_tot_p104,schneider_pub
PLC_PLC_Q101.V_ore_tot_quadro,schneider_pub
alloc_drain,slurm_pub
cluster_cpu_util,slurm_pub
cluster_memory_util,slurm_pub
job_id,slurm_pub
num_nodes,slurm_pub
s21.cluster_cpu_util,slurm_pub
s21.cluster_gpu_util,slurm_pub
s21.cluster_mem_util,slurm_pub
s21.jobs.avg_waiting_hour,slurm_pub
s21.jobs.eligible,slurm_pub
s21.jobs.eligible_v2,slurm_pub
s21.jobs.nodes_eligible,slurm_pub
s21.jobs.nodes_eligible_v2,slurm_pub
s21.jobs.p95_waiting_hour,slurm_pub
s21.jobs.tot_gpus,slurm_pub
s21.jobs.tot_jobs,slurm_pub
s21.jobs.tot_node_hour,slurm_pub
s21.jobs.tot_nodes,slurm_pub
s21.totals.cpus_alloc,slurm_pub
s21.totals.cpus_config,slurm_pub
s21.totals.cpus_down,slurm_pub
s21.totals.cpus_eligible,slurm_pub
s21.totals.cpus_idle,slurm_pub
s21.totals.gpus_alloc,slurm_pub
s21.totals.gpus_config,slurm_pub
s21.totals.gpus_down,slurm_pub
s21.totals.gpus_eligible,slurm_pub
s21.totals.gpus_idle,slurm_pub
s21.totals.memory_alloc,slurm_pub
s21.totals.memory_config,slurm_pub
s21.totals.memory_down,slurm_pub
s21.totals.memory_eligible,slurm_pub
s21.totals.memory_idle,slurm_pub
s21.totals.total_nodes_alloc,slurm_pub
s21.totals.total_nodes_config,slurm_pub
s21.totals.total_nodes_down,slurm_pub
s21.totals.total_nodes_eligible,slurm_pub
s21.totals.total_nodes_idle,slurm_pub
s21.totals.total_nodes_mixed,slurm_pub
total_cpus_alloc,slurm_pub
total_cpus_config,slurm_pub
total_cpus_down,slurm_pub
total_cpus_eligible,slurm_pub
total_cpus_idle,slurm_pub
total_memory_alloc,slurm_pub
total_memory_config,slurm_pub
total_memory_down,slurm_pub
total_memory_eligible,slurm_pub
total_memory_idle,slurm_pub
total_nodes_alloc,slurm_pub
total_nodes_config,slurm_pub
total_nodes_down,slurm_pub
total_nodes_eligible,slurm_pub
total_nodes_idle,slurm_pub
total_nodes_mixed,slurm_pub
Bad_values,logics_pub
Comlost,logics_pub
Corrente,logics_pub
Corrente_L1,logics_pub
Corrente_L2,logics_pub
Corrente_L3,logics_pub
Dcie,logics_pub
Energia,logics_pub
Fattore_di_potenza,logics_pub
Frequenza,logics_pub
Gateway,logics_pub
ID_Modbus,logics_pub
Kw,logics_pub
Mvar,logics_pub
Mvarh,logics_pub
Mw,logics_pub
Mwh,logics_pub
Potenza,logics_pub
Potenza_attiva,logics_pub
Prototype,logics_pub
Pue,logics_pub
Stato,logics_pub
Status,logics_pub
Tensione,logics_pub
Tot,logics_pub
Tot_cdz,logics_pub
Tot_chiller,logics_pub
Tot_ict,logics_pub
Tot_qpompe,logics_pub
Tot_servizi,logics_pub
Volt1,logics_pub
Volt2,logics_pub
Volt3,logics_pub
address,logics_pub
deviceid,logics_pub
frequenza,logics_pub
pit,logics_pub
pt,logics_pub
pue,logics_pub
clouds,weather_pub
dew_point,weather_pub
feels_like,weather_pub
humidity,weather_pub
pressure,weather_pub
temp,weather_pub
uvi,weather_pub
visibility,weather_pub
wind_deg,weather_pub
wind_speed,weather_pub
job_info_marconi100,job_table
